file,condition,dice,iou
case_00001_z103.png,gamma_1.2,0.7084870848447052,0.5485714285400816
case_00001_z104.png,clean,0.8348214285527942,0.7164750957579894
case_00001_z104.png,noise_sigma10,0.8259860788671465,0.7035573122251558
case_00001_z104.png,noise_sigma25,0.8246445497434918,0.7016129031975156
case_00001_z104.png,blur_k3,0.826966292116248,0.7049808428848666
case_00001_z104.png,blur_k7,0.8340807174700878,0.7153846153571005
case_00001_z104.png,down_up_0.5,0.8240740740549982,0.7007874015472131
case_00001_z104.png,down_up_0.25,0.8193832598938462,0.694029850720372
case_00001_z104.png,contrast_0.8,0.836689038012602,0.7192307692031065
case_00001_z104.png,contrast_1.2,0.8423423423233707,0.7276264591156565
case_00001_z104.png,gamma_0.8,0.829596412537453,0.7088122605092408
case_00001_z104.png,gamma_1.2,0.8461538461347023,0.7333333333045752
case_00001_z105.png,clean,0.8756957328223433,0.7788778877630733
case_00001_z105.png,noise_sigma10,0.8619402984913817,0.7573770491554959
case_00001_z105.png,noise_sigma25,0.85714285712631,0.7499999999746622
case_00001_z105.png,blur_k3,0.8662900188160774,0.7641196013035176
case_00001_z105.png,blur_k7,0.8726591760136206,0.7740863787118244
case_00001_z105.png,down_up_0.5,0.8783269961810204,0.783050847431083
case_00001_z105.png,down_up_0.25,0.8998178506211326,0.8178807946749046
case_00001_z105.png,contrast_0.8,0.8756957328223433,0.7788778877630733
case_00001_z105.png,contrast_1.2,0.8736059479391522,0.7755775577301789
case_00001_z105.png,gamma_0.8,0.8703703703542524,0.7704918032534265
case_00001_z105.png,gamma_1.2,0.880597014908944,0.7866666666404444
case_00001_z106.png,clean,0.8669950738773893,0.7652173912821676
case_00001_z106.png,noise_sigma10,0.8646864686325959,0.7616279069546038
case_00001_z106.png,noise_sigma25,0.8728522336619785,0.7743902438788296
case_00001_z106.png,blur_k3,0.8457711442645809,0.7327586206685989
case_00001_z106.png,blur_k7,0.8495867768454614,0.7385057471052153
case_00001_z106.png,down_up_0.5,0.8547579298688688,0.7463556851094357
case_00001_z106.png,down_up_0.25,0.8938193343756923,0.8080229226129506
case_00001_z106.png,contrast_0.8,0.8758169934497415,0.7790697674192131
case_00001_z106.png,contrast_1.2,0.864157119462125,0.7608069164045876
case_00001_z106.png,gamma_0.8,0.858995137749449,0.7528409090695215
case_00001_z106.png,gamma_1.2,0.8708609271378996,0.7712609970448311
case_00001_z107.png,clean,0.9242424242284205,0.8591549295532632
case_00001_z107.png,noise_sigma10,0.9321266968185199,0.8728813559075457
case_00001_z107.png,noise_sigma25,0.9355322338690325,0.8788732394118627
case_00001_z107.png,blur_k3,0.911042944771303,0.8366197182862923
case_00001_z107.png,blur_k7,0.9043209876403654,0.825352112652807
case_00001_z107.png,down_up_0.5,0.9121725731754673,0.8385269121575488
case_00001_z107.png,down_up_0.25,0.9074074073934042,0.8305084745528105
case_00001_z107.png,contrast_0.8,0.9298780487663129,0.8689458689211126
case_00001_z107.png,contrast_1.2,0.9240121580406685,0.8587570621226339
case_00001_z107.png,gamma_0.8,0.9246987951667966,0.8599439775669483
case_00001_z107.png,gamma_1.2,0.9263803680839512,0.8628571428324898
case_00001_z108.png,clean,0.9150141642929884,0.8433420365315054
case_00001_z108.png,noise_sigma10,0.9067796610041415,0.8294573643196522
